user_id,1-Fri,1-Mon,1-Sat,1-Sun,1-Thu,1-Tue,1-Wed,2-Fri,2-Mon,2-Sat,2-Sun,2-Thu,2-Tue,2-Wed,3-Fri,3-Mon,3-Sat,3-Sun,3-Thu,3-Tue,3-Wed,4-Fri,4-Mon,4-Sat,4-Sun,4-Thu,4-Tue,4-Wed,5-Fri,5-Mon,5-Sat,5-Sun,5-Thu,5-Tue,5-Wed
529,27800.0,26120.0,44510.0,16310.0,15800.0,46590.0,16910.0,0.0,8990.0,59270.0,3620.0,0.0,0.0,118700.0,53800.0,51700.0,34490.0,0.0,87060.0,2540.0,50870.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47530.0,121000.0,66310.0,198030.0,4210.0,5930.0,52460.0
530,9020.0,8770.0,3150.0,3410.0,2820.0,60520.0,3340.0,1850.0,0.0,7850.0,78950.0,1460.0,0.0,0.0,23380.0,32000.0,43890.0,0.0,42590.0,0.0,121900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258710.0,109250.0,53580.0,1680.0,135310.0,19190.0,53310.0
531,10380.0,9650.0,7780.0,39070.0,20460.0,3750.0,3780.0,2970.0,0.0,0.0,0.0,0.0,23700.0,12980.0,0.0,0.0,25570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148350.0,879750.0,2540.0,1620.0,272000.0,417350.0,307170.0
532,35550.0,20600.0,38600.0,16870.0,4880.0,4060.0,310910.0,7960.0,1810.0,2440.0,19190.0,0.0,0.0,0.0,1330.0,71350.0,25570.0,25090.0,1600.0,58260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14310.0,151620.0,19690.0,5570.0,20660.0,632670.0,83230.0,143660.0
533,7910.0,12370.0,1810.0,6850.0,4370.0,15300.0,8450.0,5340.0,0.0,0.0,0.0,6580.0,0.0,86940.0,0.0,33650.0,0.0,0.0,11510.0,73960.0,21210.0,0.0,0.0,0.0,0.0,4900.0,0.0,0.0,578240.0,37270.0,40880.0,73080.0,45710.0,8180.0,217790.0
534,9830.0,38630.0,25700.0,37230.0,5310.0,23180.0,9010.0,7890.0,34800.0,29270.0,28220.0,39390.0,29850.0,0.0,29020.0,145900.0,0.0,0.0,0.0,33830.0,13140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67850.0,146180.0,1593450.0,18760.0,251570.0,205750.0,267910.0
535,6830.0,29260.0,15790.0,30340.0,20630.0,8350.0,14340.0,0.0,36580.0,1750.0,5920.0,1820.0,23480.0,0.0,72410.0,0.0,28760.0,31810.0,72540.0,215740.0,0.0,3840.0,7490.0,0.0,4270.0,0.0,0.0,0.0,65230.0,96260.0,0.0,562970.0,23740.0,3230.0,2110.0
536,5180.0,6870.0,12920.0,13870.0,14480.0,9420.0,900.0,0.0,12220.0,0.0,11480.0,33470.0,0.0,0.0,0.0,39570.0,37580.0,0.0,27970.0,135200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13170.0,6690.0,21720.0,192840.0,2770.0,16110.0,543300.0
537,9880.0,7080.0,3320.0,50440.0,8470.0,42180.0,35710.0,3140.0,14170.0,20360.0,0.0,0.0,37840.0,0.0,41010.0,71140.0,22680.0,36710.0,134070.0,209580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740.0,410120.0,20200.0,427420.0,162890.0,38820.0,277030.0,29010.0
538,3810.0,14540.0,6150.0,4740.0,36400.0,2120.0,7260.0,17730.0,19610.0,13450.0,14180.0,0.0,0.0,18450.0,8000.0,0.0,0.0,198420.0,0.0,20370.0,125830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86200.0,169570.0,481260.0,263240.0,148140.0,4350.0,5810.0
539,6700.0,17760.0,7080.0,2040.0,620.0,0.0,10330.0,59760.0,20990.0,10540.0,37190.0,1340.0,1900.0,830.0,179970.0,59370.0,79810.0,0.0,0.0,64040.0,86450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,181780.0,195990.0,32070.0,211440.0,6790.0,113000.0,42860.0
540,7220.0,43500.0,5410.0,11680.0,19370.0,4340.0,18560.0,20230.0,1000.0,0.0,1510.0,0.0,50090.0,5650.0,24510.0,21180.0,0.0,0.0,18760.0,31990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100010.0,369810.0,147190.0,140460.0,87180.0,91090.0,11230.0
541,78220.0,24490.0,57630.0,69910.0,19900.0,22230.0,12580.0,19250.0,2450.0,0.0,29990.0,0.0,8390.0,18060.0,11670.0,185540.0,228920.0,277380.0,44850.0,0.0,168760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180530.0,68600.0,322520.0,2440.0,10090.0,495060.0,460350.0
542,37130.0,44880.0,15760.0,17640.0,57080.0,4500.0,16950.0,38050.0,4910.0,11180.0,0.0,2320.0,0.0,0.0,67960.0,101460.0,14610.0,26240.0,398860.0,11600.0,73440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269710.0,32060.0,71930.0,2260.0,400250.0,1234580.0,289890.0
543,15130.0,6380.0,8440.0,6440.0,13680.0,5730.0,1080.0,0.0,0.0,0.0,0.0,1840.0,0.0,0.0,0.0,0.0,39980.0,0.0,0.0,8210.0,39790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13230.0,40940.0,46670.0,0.0,48610.0,20650.0,24690.0
544,24110.0,13190.0,21930.0,20390.0,40420.0,83830.0,13530.0,16080.0,5100.0,790.0,3040.0,970.0,14390.0,0.0,0.0,77390.0,0.0,0.0,4040.0,20190.0,6050.0,0.0,0.0,0.0,0.0,0.0,3160.0,1210.0,24890.0,42040.0,53070.0,0.0,44130.0,20250.0,3160.0
545,8090.0,2890.0,7770.0,6030.0,2980.0,2560.0,18420.0,0.0,830.0,14710.0,0.0,0.0,9160.0,6090.0,14420.0,0.0,2540.0,70180.0,12750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155660.0,0.0,0.0,31290.0,161790.0,0.0,840.0
546,37700.0,49400.0,17900.0,22100.0,34310.0,37780.0,25800.0,17300.0,0.0,0.0,72510.0,12630.0,13980.0,13930.0,0.0,219130.0,0.0,34100.0,49730.0,126520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513400.0,545170.0,520760.0,498330.0,14700.0,235900.0,3590.0
547,4000.0,24270.0,10800.0,20660.0,400.0,3650.0,7630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28790.0,202230.0,38050.0,140340.0,75360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288850.0,15880.0,0.0,507950.0,66000.0,0.0,191140.0
548,4670.0,31350.0,16670.0,27630.0,13080.0,6870.0,13610.0,900.0,5910.0,1460.0,2410.0,3820.0,51000.0,5120.0,150600.0,0.0,0.0,45330.0,18130.0,0.0,52180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105440.0,100980.0,22030.0,233440.0,51970.0,74500.0,19210.0
549,4790.0,11350.0,22080.0,30160.0,26550.0,17480.0,26580.0,6990.0,0.0,31840.0,0.0,0.0,23310.0,12540.0,14300.0,19090.0,0.0,66010.0,280830.0,119440.0,22680.0,0.0,29840.0,0.0,0.0,0.0,0.0,0.0,107390.0,312250.0,375540.0,233110.0,237180.0,50340.0,642890.0
550,161360.0,16370.0,20670.0,10880.0,16240.0,3270.0,6960.0,0.0,0.0,0.0,29720.0,0.0,3830.0,5210.0,222430.0,0.0,0.0,0.0,4260.0,110180.0,64230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275840.0,100960.0,5070.0,151340.0,82920.0,97530.0,306910.0
551,6020.0,26980.0,51910.0,50210.0,73900.0,25730.0,32940.0,9710.0,0.0,0.0,29270.0,950.0,0.0,0.0,20250.0,39620.0,55500.0,20000.0,115210.0,24240.0,105850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406740.0,26190.0,80520.0,83770.0,52800.0,364430.0,779430.0
552,14220.0,16740.0,710.0,1930.0,10870.0,1540.0,7150.0,8010.0,0.0,5830.0,2920.0,0.0,0.0,0.0,17580.0,18490.0,65780.0,17530.0,0.0,0.0,9160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,290200.0,1700.0,26470.0,151540.0,51750.0
553,81820.0,4340.0,6180.0,15620.0,5760.0,20520.0,5650.0,51050.0,13210.0,0.0,7270.0,14890.0,0.0,21920.0,95520.0,197740.0,0.0,67580.0,0.0,174950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719610.0,145720.0,12220.0,88590.0,5950.0,4400.0,2980.0
554,2220.0,820.0,185180.0,12390.0,2100.0,7250.0,1860.0,24920.0,6690.0,0.0,0.0,0.0,4300.0,25910.0,0.0,29350.0,0.0,1840.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2360.0,2900.0,0.0,0.0,192910.0,239340.0,238540.0
555,9620.0,3970.0,1850.0,6820.0,0.0,7150.0,1050.0,1040.0,0.0,0.0,190730.0,0.0,0.0,0.0,24320.0,71640.0,26330.0,0.0,173680.0,27410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120910.0,94700.0,13430.0,96760.0,1390.0,0.0,596320.0
556,19990.0,12940.0,8130.0,16440.0,10550.0,13150.0,20480.0,0.0,18670.0,0.0,1640.0,15280.0,20810.0,0.0,23300.0,1130.0,10380.0,39960.0,0.0,24630.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40420.0,27220.0,220070.0,151630.0,52910.0,12760.0,298540.0
557,7120.0,21370.0,19070.0,20580.0,15070.0,19770.0,2720.0,7360.0,7720.0,0.0,0.0,0.0,0.0,0.0,38940.0,214260.0,49470.0,0.0,73290.0,0.0,19040.0,0.0,0.0,24280.0,0.0,1230.0,0.0,0.0,158200.0,317170.0,169410.0,14290.0,437570.0,256370.0,0.0
558,7870.0,4480.0,11400.0,9980.0,1280.0,4380.0,14270.0,80080.0,1120.0,0.0,5960.0,0.0,610.0,7270.0,47030.0,0.0,0.0,0.0,20360.0,34160.0,23690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62550.0,36800.0,2350.0,1890.0,125740.0,23500.0,60020.0
559,0.0,14590.0,12900.0,10410.0,4690.0,33450.0,6700.0,0.0,0.0,1690.0,4330.0,0.0,6720.0,0.0,0.0,100390.0,164930.0,0.0,0.0,13910.0,0.0,1130.0,0.0,0.0,0.0,0.0,0.0,0.0,4350.0,63370.0,23160.0,510.0,106870.0,480.0,83980.0
560,5520.0,710.0,2850.0,18810.0,51850.0,6170.0,12110.0,14600.0,5320.0,15260.0,2680.0,14600.0,0.0,0.0,26090.0,21320.0,7800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254890.0,57650.0,16260.0,5900.0,33350.0,47970.0,44050.0
561,13710.0,8920.0,3780.0,26130.0,18330.0,3940.0,14220.0,0.0,1020.0,3690.0,860.0,0.0,0.0,2610.0,1840.0,78020.0,64190.0,1810.0,26450.0,82130.0,23070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5030.0,90180.0,10370.0,288710.0,690.0,7430.0,23030.0
562,5560.0,9550.0,15490.0,14950.0,6740.0,82120.0,44140.0,0.0,11810.0,1290.0,21060.0,0.0,3820.0,0.0,25240.0,0.0,0.0,14600.0,6040.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46240.0,4770.0,4930.0,1610.0,124280.0,44300.0,60540.0
563,17880.0,26030.0,26780.0,41590.0,10550.0,10780.0,45070.0,0.0,9280.0,0.0,20910.0,0.0,770.0,12310.0,237840.0,41030.0,222080.0,168550.0,0.0,128980.0,17920.0,0.0,0.0,0.0,0.0,6800.0,0.0,0.0,310190.0,266250.0,863290.0,66360.0,45980.0,85960.0,352890.0
564,8040.0,31620.0,5800.0,19310.0,2420.0,42700.0,10750.0,0.0,83820.0,122380.0,43750.0,0.0,2840.0,11650.0,12410.0,268310.0,81990.0,48720.0,0.0,70070.0,22750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168320.0,96510.0,0.0,52920.0,83290.0,117680.0,114410.0
565,46590.0,38420.0,18280.0,51610.0,7120.0,35890.0,7040.0,0.0,4830.0,0.0,0.0,4690.0,0.0,0.0,0.0,0.0,0.0,85180.0,67600.0,110080.0,26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370520.0,136840.0,30760.0,122210.0,83540.0,35310.0,851870.0
566,14270.0,13480.0,5270.0,24900.0,21080.0,18720.0,4950.0,7590.0,28670.0,42310.0,18570.0,5360.0,9530.0,44450.0,65710.0,0.0,4570.0,71160.0,163660.0,107040.0,63070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22680.0,71240.0,11830.0,69950.0,159080.0,57830.0,106270.0
567,16540.0,9350.0,13670.0,25480.0,47750.0,13250.0,12730.0,0.0,0.0,0.0,8580.0,5080.0,2450.0,0.0,0.0,149630.0,286700.0,95550.0,0.0,0.0,3730.0,0.0,0.0,0.0,9110.0,0.0,0.0,0.0,42930.0,57930.0,67280.0,123400.0,149730.0,113190.0,27170.0
568,37300.0,10690.0,4380.0,6520.0,2680.0,4190.0,17700.0,98930.0,0.0,20000.0,1720.0,0.0,0.0,0.0,0.0,19660.0,16940.0,22160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1420.0,0.0,4150.0,8770.0,10660.0,63600.0,98220.0,108880.0,4800.0,0.0
569,50150.0,30720.0,10400.0,40910.0,13430.0,69770.0,17770.0,2280.0,2170.0,29380.0,14720.0,0.0,1120.0,31670.0,33730.0,136440.0,0.0,57280.0,295090.0,166930.0,215540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81650.0,12780.0,125940.0,300480.0,164620.0,127010.0,7390.0
570,24310.0,4050.0,11600.0,3210.0,3690.0,59210.0,6240.0,0.0,20860.0,0.0,8310.0,5140.0,0.0,7150.0,0.0,0.0,0.0,0.0,15260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238920.0,67460.0,82300.0,102500.0,0.0,134830.0,172330.0
571,28220.0,41020.0,6330.0,21080.0,8660.0,4460.0,3910.0,0.0,12590.0,7090.0,21300.0,6820.0,19740.0,2190.0,18200.0,90210.0,21580.0,20530.0,16320.0,75050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67500.0,48880.0,99440.0,421770.0,73220.0,25800.0,60770.0
572,7210.0,8350.0,4860.0,13430.0,20870.0,3110.0,8980.0,1460.0,12690.0,1960.0,0.0,0.0,0.0,0.0,0.0,0.0,17570.0,0.0,36760.0,960.0,26580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91210.0,49370.0,34940.0,58710.0,7700.0,43210.0,176520.0
573,14170.0,13490.0,4050.0,33490.0,5270.0,15460.0,8690.0,0.0,920.0,0.0,4170.0,0.0,620.0,1680.0,110640.0,48970.0,0.0,143970.0,0.0,0.0,190750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50490.0,192740.0,49050.0,11110.0,4780.0,212630.0,15860.0
574,42070.0,3650.0,11300.0,47020.0,4360.0,17810.0,10190.0,2760.0,27340.0,0.0,0.0,0.0,53510.0,0.0,78390.0,203190.0,0.0,0.0,75040.0,328140.0,48270.0,0.0,0.0,0.0,4270.0,0.0,0.0,0.0,32040.0,1900.0,0.0,51160.0,38350.0,84190.0,19080.0
575,39870.0,109740.0,11530.0,3500.0,23670.0,3970.0,1710.0,0.0,38090.0,3350.0,3990.0,23230.0,0.0,14050.0,0.0,0.0,0.0,103350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91860.0,72710.0,10370.0,21540.0,55180.0,3280.0,464300.0
576,18490.0,24000.0,8090.0,40860.0,4130.0,4620.0,8920.0,0.0,0.0,0.0,23740.0,14580.0,0.0,2040.0,192100.0,0.0,28050.0,170870.0,42870.0,41760.0,26080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38790.0,492980.0,49420.0,12380.0,157360.0,491120.0,193620.0
577,15740.0,0.0,34820.0,3150.0,15130.0,4050.0,11630.0,0.0,16250.0,0.0,0.0,0.0,40100.0,13680.0,12770.0,0.0,114570.0,286410.0,272380.0,169320.0,26890.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8130.0,145430.0,3620.0,92880.0,59670.0,204680.0,90180.0
578,36890.0,8460.0,22880.0,1690.0,13530.0,48320.0,18170.0,5420.0,0.0,0.0,110190.0,0.0,0.0,0.0,26860.0,12160.0,0.0,81890.0,2450.0,5110.0,108000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.0,61610.0,0.0,99520.0,76280.0,40430.0,0.0
579,5250.0,14270.0,23920.0,16420.0,1090.0,47020.0,47280.0,0.0,0.0,0.0,0.0,12910.0,47740.0,0.0,80510.0,45380.0,17730.0,0.0,0.0,15940.0,11190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7970.0,57190.0,12790.0,8610.0,18150.0,2510.0,6890.0
580,2390.0,11630.0,5650.0,9390.0,17180.0,17050.0,2120.0,0.0,8620.0,5420.0,0.0,0.0,0.0,1460.0,20340.0,28170.0,72700.0,7720.0,1180.0,28730.0,121180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15930.0,356650.0,90990.0,22270.0,62560.0,178220.0,100670.0
581,6040.0,4080.0,18170.0,6150.0,16960.0,71870.0,1970.0,4960.0,39480.0,0.0,43460.0,0.0,12620.0,0.0,0.0,24270.0,1710.0,38540.0,0.0,0.0,33620.0,2420.0,0.0,0.0,0.0,0.0,0.0,0.0,55720.0,490280.0,0.0,16360.0,36980.0,0.0,89770.0
582,18030.0,135970.0,48760.0,30410.0,83030.0,10780.0,8080.0,0.0,0.0,0.0,6940.0,54580.0,0.0,16030.0,127300.0,202640.0,96490.0,175870.0,125730.0,129590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220420.0,184440.0,0.0,94610.0,86580.0,189670.0,156610.0
583,1970.0,113950.0,23410.0,21240.0,3780.0,5930.0,10730.0,0.0,8080.0,72500.0,1660.0,1170.0,30440.0,12310.0,67000.0,41270.0,29270.0,17910.0,7100.0,127410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6170.0,157430.0,81240.0,2360.0,14940.0,214050.0,26660.0
584,8360.0,7950.0,11980.0,63670.0,13060.0,6180.0,9050.0,0.0,3310.0,0.0,2470.0,47060.0,0.0,0.0,45490.0,25040.0,0.0,50880.0,41110.0,5090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61270.0,119190.0,271130.0,92570.0,78190.0,33660.0
585,0.0,3870.0,13360.0,10870.0,26960.0,9250.0,1970.0,15110.0,16570.0,0.0,145850.0,1790.0,0.0,0.0,7130.0,0.0,0.0,0.0,150300.0,50860.0,0.0,0.0,6500.0,0.0,4450.0,0.0,690.0,0.0,0.0,239140.0,14200.0,421200.0,2560.0,62420.0,20840.0
586,14310.0,5040.0,17810.0,8640.0,2000.0,6610.0,36610.0,0.0,6070.0,5730.0,0.0,15180.0,6020.0,8030.0,73510.0,12120.0,34910.0,21990.0,0.0,102130.0,0.0,0.0,0.0,0.0,0.0,0.0,4650.0,0.0,0.0,12940.0,16980.0,189460.0,51470.0,67190.0,14380.0
587,17900.0,35240.0,10730.0,15170.0,5080.0,5990.0,25520.0,0.0,6670.0,4590.0,0.0,25030.0,0.0,10300.0,99560.0,47040.0,107950.0,0.0,0.0,0.0,100410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671890.0,1330.0,841400.0,78280.0,1080790.0,133240.0
588,7450.0,1960.0,21460.0,13250.0,49280.0,15240.0,19960.0,2720.0,0.0,0.0,0.0,2030.0,23760.0,10960.0,2730.0,0.0,44690.0,123670.0,56180.0,0.0,34980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250.0,72970.0,126220.0,98910.0,55780.0,142470.0,1880.0
589,4700.0,31770.0,5730.0,14700.0,6460.0,13160.0,4500.0,14750.0,6680.0,15620.0,11410.0,8630.0,7320.0,7120.0,920.0,0.0,134230.0,0.0,7350.0,10830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143650.0,368600.0,26120.0,4190.0,11650.0,141580.0,421490.0
590,12520.0,39610.0,7580.0,27370.0,14060.0,70540.0,2430.0,10690.0,0.0,0.0,0.0,37830.0,0.0,0.0,0.0,36900.0,0.0,23550.0,21500.0,31760.0,25340.0,0.0,1440.0,0.0,0.0,0.0,79130.0,0.0,86380.0,91160.0,162970.0,140820.0,1910.0,0.0,3270.0
591,3120.0,3250.0,4370.0,19460.0,2890.0,5720.0,2160.0,17140.0,9080.0,0.0,0.0,0.0,3830.0,0.0,27410.0,57240.0,0.0,0.0,0.0,26250.0,9620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6110.0,117450.0,246470.0,6370.0,2280.0,122010.0,35960.0
592,11150.0,54240.0,8480.0,68740.0,21470.0,19540.0,9870.0,6450.0,24190.0,0.0,17170.0,320.0,4830.0,28520.0,58270.0,0.0,0.0,161820.0,0.0,0.0,181530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118600.0,303700.0,66890.0,983750.0,286810.0,254830.0,50080.0
593,10140.0,35690.0,4790.0,8030.0,18440.0,5180.0,14190.0,0.0,2730.0,0.0,0.0,8650.0,0.0,14280.0,16650.0,39840.0,0.0,90670.0,305940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16050.0,215680.0,245770.0,16290.0,23160.0,11510.0,11800.0
594,7190.0,35620.0,34840.0,22410.0,23860.0,17610.0,9860.0,14060.0,30630.0,3050.0,9140.0,0.0,17100.0,0.0,11920.0,238960.0,0.0,268130.0,0.0,173010.0,122720.0,0.0,0.0,2690.0,0.0,0.0,3510.0,0.0,3770.0,12310.0,100800.0,134280.0,630170.0,42640.0,76380.0
595,5660.0,6470.0,9570.0,13150.0,18220.0,3320.0,3480.0,56810.0,7710.0,0.0,0.0,0.0,53210.0,0.0,69330.0,0.0,0.0,82920.0,0.0,0.0,280900.0,0.0,0.0,85160.0,0.0,0.0,0.0,0.0,111680.0,106180.0,0.0,5920.0,7610.0,37200.0,388150.0
596,21550.0,43430.0,30200.0,17180.0,15610.0,400.0,47090.0,1530.0,0.0,71670.0,22310.0,0.0,0.0,0.0,239370.0,0.0,2690.0,0.0,158250.0,0.0,38340.0,0.0,0.0,0.0,4920.0,0.0,0.0,0.0,45230.0,4800.0,5150.0,237570.0,100970.0,763830.0,81380.0
597,13340.0,21410.0,44820.0,11150.0,2800.0,8100.0,31450.0,95500.0,0.0,0.0,23590.0,0.0,0.0,0.0,0.0,129410.0,43790.0,0.0,0.0,40800.0,0.0,8200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430780.0,0.0,12870.0,3570.0,6680.0,60680.0
598,27370.0,32670.0,2720.0,20650.0,7350.0,56590.0,34960.0,0.0,0.0,4580.0,2250.0,25130.0,0.0,0.0,81230.0,0.0,1850.0,138810.0,920.0,0.0,6210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,817110.0,33610.0,72960.0,405560.0,1420.0,10230.0
599,3990.0,14320.0,15670.0,6920.0,2380.0,1920.0,1950.0,0.0,42820.0,6280.0,24140.0,0.0,0.0,0.0,37390.0,0.0,0.0,160710.0,15160.0,0.0,43260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,0.0,72170.0,4180.0,163530.0,124390.0,11210.0
600,4410.0,37280.0,40920.0,11330.0,23490.0,45880.0,8030.0,9820.0,0.0,2590.0,11980.0,0.0,88260.0,3400.0,78800.0,74640.0,0.0,211540.0,28240.0,114460.0,135030.0,0.0,0.0,0.0,0.0,0.0,13660.0,0.0,160670.0,4780.0,77390.0,156020.0,6110.0,25750.0,190510.0
601,17770.0,29390.0,43840.0,60650.0,11150.0,33860.0,45580.0,12390.0,1870.0,71130.0,16910.0,3930.0,44100.0,0.0,49540.0,53900.0,531760.0,272950.0,0.0,81880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235450.0,354220.0,298440.0,29320.0,33540.0,782280.0,769650.0
602,4710.0,1960.0,5560.0,34670.0,11370.0,48430.0,18540.0,82480.0,3050.0,10520.0,2330.0,0.0,2870.0,0.0,12460.0,83040.0,20060.0,13090.0,64140.0,13130.0,39080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68520.0,64790.0,10560.0,33840.0,172680.0,70540.0,3810.0
603,43230.0,9670.0,3420.0,26280.0,4300.0,3970.0,6890.0,1050.0,1270.0,1870.0,19370.0,810.0,5580.0,0.0,87070.0,61170.0,0.0,9960.0,25910.0,21920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22260.0,35580.0,28990.0,71110.0,80880.0,120170.0,81340.0
604,4160.0,83300.0,1500.0,4930.0,9400.0,6830.0,15430.0,6290.0,4570.0,1720.0,0.0,2230.0,4790.0,19560.0,0.0,29770.0,100040.0,18370.0,51940.0,24750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54300.0,68080.0,171040.0,35600.0,16240.0,11930.0,97300.0
605,26940.0,26430.0,6440.0,36170.0,9460.0,16000.0,11740.0,11950.0,7320.0,0.0,3680.0,0.0,2040.0,0.0,108680.0,1980.0,20160.0,61270.0,141040.0,228960.0,26600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7930.0,225570.0,229090.0,87550.0,25970.0,112680.0,135100.0
606,7910.0,4040.0,2650.0,640.0,1220.0,16230.0,2870.0,0.0,0.0,0.0,31820.0,0.0,2730.0,0.0,0.0,54690.0,9350.0,15780.0,14180.0,15210.0,0.0,2410.0,0.0,0.0,0.0,0.0,0.0,0.0,48290.0,5630.0,2180.0,111060.0,0.0,34580.0,8680.0
607,7970.0,4730.0,39350.0,16450.0,11510.0,16420.0,8180.0,18530.0,25780.0,28710.0,32200.0,0.0,11700.0,37680.0,0.0,58430.0,0.0,83390.0,0.0,56090.0,108310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45180.0,209540.0,264790.0,416010.0,126760.0,114960.0,239980.0
608,8610.0,4010.0,5150.0,5010.0,55260.0,19010.0,31370.0,0.0,35380.0,0.0,1660.0,10420.0,0.0,51410.0,2880.0,0.0,0.0,238760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121860.0,290940.0,1160.0,273680.0,11960.0,73610.0,56710.0
609,4910.0,3120.0,3740.0,72140.0,9920.0,8880.0,3320.0,36190.0,5430.0,0.0,0.0,7580.0,7430.0,31160.0,122120.0,55960.0,40390.0,18440.0,0.0,0.0,17950.0,0.0,0.0,0.0,1010.0,0.0,0.0,0.0,40860.0,28510.0,8500.0,25710.0,6120.0,27950.0,720.0
610,1430.0,5610.0,0.0,17030.0,5710.0,12060.0,1280.0,0.0,6860.0,7070.0,0.0,6130.0,0.0,1020.0,29200.0,78680.0,0.0,37950.0,73750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12880.0,321270.0,11750.0,3610.0,880.0,3060.0,1240.0
611,12830.0,19750.0,3430.0,57480.0,96870.0,32220.0,26260.0,0.0,93660.0,9470.0,0.0,0.0,2710.0,0.0,0.0,119040.0,76520.0,49800.0,0.0,53020.0,27020.0,0.0,0.0,3000.0,0.0,0.0,0.0,2070.0,800.0,68620.0,42690.0,5690.0,335530.0,1150.0,305410.0
